ImgPath,Label,Caption
/home/ImageNet1k/n04238763/ILSVRC2012_val_00048325.JPEG,"slide rule, slipstick","A slide rule, also known as a slipstick, is a device used for mathematical calculations. It has a brown wooden base with a white face and black markings. The numbers are written in black ink and are separated by lines. The device is dirty and has some scratches on it. The mood is one of nostalgia, as it brings back memories of using such devices in the past."
/home/ImageNet1k/n02085936/ILSVRC2012_val_00024569.JPEG,"Maltese dog, Maltese terrier, Maltese",A white Maltese dog with a pink tongue hanging out of its mouth.
/home/ImageNet1k/n02494079/ILSVRC2012_val_00018253.JPEG,"squirrel monkey, Saimiri sciureus","A squirrel monkey, Saimiri sciureus, clings to a thin tree branch. Its tail is curled around the branch, and it has a look of alert curiosity. The background is a muted green."
/home/ImageNet1k/n02102040/ILSVRC2012_val_00023242.JPEG,"English springer, English springer spaniel",A dog in a vest standing in the snow with a frisbee.
/home/ImageNet1k/n01806567/ILSVRC2012_val_00033162.JPEG,quail,A quail perched on a tree branch.
/home/ImageNet1k/n01582220/ILSVRC2012_val_00010501.JPEG,magpie,"A magpie is flying over a grassy area, with its wings spread wide. The bird is black and white, with a blue tail. The setting is a park, with a tree nearby. The mood is one of freedom and excitement."
/home/ImageNet1k/n03404251/ILSVRC2012_val_00038511.JPEG,fur coat,A model poses in a tan fur coat with a hood. The coat has a zipper front and pockets. The model has dark hair and is barefoot. The background is a tan color.
/home/ImageNet1k/n04243546/ILSVRC2012_val_00032348.JPEG,"slot, one-armed bandit",A purple slot machine with Elvis Presley on the screen. The machine is turned on and the numbers are flashing. The background is yellow and there are multiple buttons and symbols on the front. The mood is lively and exciting.
/home/ImageNet1k/n07745940/ILSVRC2012_val_00012371.JPEG,strawberry,"A bowl of blueberries sits atop a table, surrounded by a variety of fruits including apples, plums, and strawberries. The fruits are of various colors and sizes, and some have stems still attached. The mood is one of freshness and abundance."
/home/ImageNet1k/n01518878/ILSVRC2012_val_00008176.JPEG,"ostrich, Struthio camelus","A close-up of an ostrich, Struthio camelus, standing in a field of grass. The ostrich has a grey head and neck, and its beak is black. The ostrich's eyes are black and its feathers are grey. The grass is green and brown, and the mood is calm and peaceful."
/home/ImageNet1k/n02129165/ILSVRC2012_val_00047193.JPEG,"lion, king of beasts, Panthera leo","A lion, king of the beasts, Panthera leo, yawns, showing off his impressive canine teeth and tongue."
/home/ImageNet1k/n02111500/ILSVRC2012_val_00037648.JPEG,Great Pyrenees,"Two dogs, one black and one white, are laying on the floor. The black dog is chewing on a red toy. The Great Pyrenees is white with black ears. The scene is set indoors on a carpeted floor. The dogs look relaxed and comfortable."
/home/ImageNet1k/n04204238/ILSVRC2012_val_00007861.JPEG,shopping basket,"A woman in a grocery store, holding a red shopping basket and smiling. The basket contains a bottle of juice, a tomato, and a banana. The store has shelves displaying various products, including bottles and bags. The mood is cheerful and positive."
/home/ImageNet1k/n02802426/ILSVRC2012_val_00031833.JPEG,basketball,"Four basketball players are competing on a hardwood court. One player is holding the ball, while another player is attempting to block the shot. The court is yellow and the players are wearing red, black, and white uniforms. The scene is energetic and intense, with players vying for control of the ball."
/home/ImageNet1k/n03791053/ILSVRC2012_val_00018315.JPEG,"motor scooter, scooter",A red motor scooter parked on a sidewalk.
/home/ImageNet1k/n03345487/ILSVRC2012_val_00008013.JPEG,"fire engine, fire truck",A red and white fire engine is parked in a parking lot.
/home/ImageNet1k/n01514859/ILSVRC2012_val_00008125.JPEG,hen,A close-up of a brown hen with a red face and yellow eyes.
/home/ImageNet1k/n02319095/ILSVRC2012_val_00033093.JPEG,sea urchin,"A person's hand holding a sea urchin on a beach. The sea urchin is small and brown, with spines sticking out. The hand is wet and the sea urchin is surrounded by sand. The scene has a peaceful and serene mood."
/home/ImageNet1k/n03042490/ILSVRC2012_val_00030838.JPEG,cliff dwelling,A cliff dwelling with a yellow wall and black windows. The sun casts a shadow on the wall. The setting is a cave with a stone floor. The mood is somber and mysterious.
/home/ImageNet1k/n02231487/ILSVRC2012_val_00030778.JPEG,"walking stick, walkingstick, stick insect","A walking stick, walkingstick, or stick insect, perched on a branch in a green forest. The insect has long, thin legs and a long, thin antennae. The leaves are vibrant green and the scene is serene."
/home/ImageNet1k/n04116512/ILSVRC2012_val_00045075.JPEG,"rubber eraser, rubber, pencil eraser",A young boy holding a toy camera in front of his face.
/home/ImageNet1k/n04532106/ILSVRC2012_val_00018024.JPEG,vestment,A statue of a woman in a red and green robe stands on a wooden box. She holds a cross in her left hand and an object in her right. The robe is red and green and the cross is silver. The statue is surrounded by flowers and candles. The mood is one of reverence and devotion.
/home/ImageNet1k/n01950731/ILSVRC2012_val_00034463.JPEG,"sea slug, nudibranch","An orange sea slug, or nudibranch, with long, slender tentacles rests on a sandy ocean floor. The slug's body is a vibrant orange, and it appears to be resting or slowly moving. The setting is a sandy ocean floor, with small bits of sea life scattered around. The mood is serene and peaceful, as the slug seems undisturbed by its surroundings."
/home/ImageNet1k/n03710637/ILSVRC2012_val_00003007.JPEG,maillot,A man looks on as a woman in a maillot holds a rug.
/home/ImageNet1k/n01775062/ILSVRC2012_val_00004021.JPEG,"wolf spider, hunting spider",A wolf spider with a large abdomen carries her offspring on her back. The eggs are protected by a hard shell. The spider is on a stone surface. The mood is one of protectiveness and responsibility.
/home/ImageNet1k/n02089973/ILSVRC2012_val_00033378.JPEG,English foxhound,"A white and brown English foxhound stands in a yard, wearing a red collar."
/home/ImageNet1k/n02363005/ILSVRC2012_val_00036380.JPEG,beaver,A beaver swimming in a green pond.
/home/ImageNet1k/n03461385/ILSVRC2012_val_00042468.JPEG,"grocery store, grocery, food market, market","A grocery store filled with a variety of fresh produce, including apples, oranges, and tomatoes. The mood is lively and bustling, with shoppers browsing the colorful fruits and vegetables."
/home/ImageNet1k/n02892767/ILSVRC2012_val_00038289.JPEG,"brassiere, bra, bandeau",A young woman in a pink brassiere stands in front of a window.
/home/ImageNet1k/n01980166/ILSVRC2012_val_00021269.JPEG,fiddler crab,"A fiddler crab is walking on the sand, with its shell partially open. The sand is white and fine, with some grains visible. The mood is serene and peaceful, as the crab moves slowly through the sand."
/home/ImageNet1k/n04204347/ILSVRC2012_val_00006082.JPEG,shopping cart,A grey and white rabbit is sitting in a small shopping cart. The cart is on a sidewalk next to a green bush with orange flowers.
/home/ImageNet1k/n03485794/ILSVRC2012_val_00017018.JPEG,"handkerchief, hankie, hanky, hankey","A teddy bear wearing a pink bow sits in a wire chair, holding a white hanky with two bears on it. The bear is brown and the hanky is white. The scene is set on a white background."
/home/ImageNet1k/n03272010/ILSVRC2012_val_00042093.JPEG,electric guitar,"A man lies on a blue cushion, holding an electric guitar. The room is dimly lit, with a white curtain in the background. The guitar has a brown body and a brown neck, and the man is wearing a brown jacket and a cap. The scene has a relaxed and contemplative mood."
/home/ImageNet1k/n04118538/ILSVRC2012_val_00030547.JPEG,rugby ball,A man wearing brown shorts and sunglasses holds a rugby ball on a beach.
/home/ImageNet1k/n04380533/ILSVRC2012_val_00015335.JPEG,table lamp,"A table lamp and a vase sit on a glass table. The vase is green and blue, and the lamp is orange. The vase is on a pedestal, and the lamp has a red stem. The table lamp is turned on, casting a warm glow. The scene is cozy and inviting."
/home/ImageNet1k/n03476684/ILSVRC2012_val_00010975.JPEG,hair slide,A woman with a hair slide in her hair.
/home/ImageNet1k/n01985128/ILSVRC2012_val_00022871.JPEG,"crayfish, crawfish, crawdad, crawdaddy","A crayfish, crawfish, crawdad, crawdaddy, is shown in a tank with shells. It is orange and brown, with white spots. It has long claws and a long tail. The mood is calm and serene."
/home/ImageNet1k/n01740131/ILSVRC2012_val_00030229.JPEG,"night snake, Hypsiglena torquata","A night snake, Hypsiglena torquata, is curled up on a white sheet. The snake has brown and black spots and is in a dark setting."
/home/ImageNet1k/n02091244/ILSVRC2012_val_00018737.JPEG,"Ibizan hound, Ibizan Podenco",A brown and white dog wearing a red harness is laying on a white sheepskin pillow.
/home/ImageNet1k/n03642806/ILSVRC2012_val_00000151.JPEG,"laptop, laptop computer","Two women sit in a coffee shop, using a white laptop. They are focused on the screen, and there are several cups around them. The atmosphere is relaxed and focused."
/home/ImageNet1k/n04557648/ILSVRC2012_val_00040553.JPEG,water bottle,"A clear water bottle with a green label that says ""Eco-Shape"" and ""Poland Spring"". The bottle is sitting on a white surface."
/home/ImageNet1k/n04487081/ILSVRC2012_val_00042445.JPEG,"trolleybus, trolley coach, trackless trolley","A trolley bus on a city street, white and blue with yellow trim."
/home/ImageNet1k/n04613696/ILSVRC2012_val_00014559.JPEG,yurt,A red and white yurt with a girl standing in the doorway.
/home/ImageNet1k/n02437616/ILSVRC2012_val_00045049.JPEG,llama,A mother llama stands over her newborn baby in a fenced-in grassy area.
/home/ImageNet1k/n03393912/ILSVRC2012_val_00009717.JPEG,freight car,"A red freight train is traveling down the tracks, passing through a city intersection. The train is painted in a deep red color, and the train cars are connected together. The train is passing through a city, and there are buildings visible in the background. The train is moving, and the scene has a somewhat industrial and utilitarian mood."
/home/ImageNet1k/n01667114/ILSVRC2012_val_00013394.JPEG,mud turtle,A large mud turtle sits on the ground with its head up. It has a green shell and brown body. The turtle is in a field with dried grass and small plants.
/home/ImageNet1k/n03733131/ILSVRC2012_val_00012236.JPEG,maypole,A group of people gathered around a maypole.
/home/ImageNet1k/n03337140/ILSVRC2012_val_00016423.JPEG,"file, file cabinet, filing cabinet",A green filing cabinet with three drawers. The drawers are closed and the cabinet is empty. The drawers are made of metal and the cabinet has a shiny metal trim. The cabinet is in a room with white walls. The image has a neutral mood.
/home/ImageNet1k/n04482393/ILSVRC2012_val_00030879.JPEG,"tricycle, trike, velocipede","Two men are riding tricycles in a large, industrial building. The tricycles are orange and black, and the setting is a bit industrial-looking. The men are smiling and seem to be enjoying themselves."
/home/ImageNet1k/n07720875/ILSVRC2012_val_00045695.JPEG,bell pepper,"A white plate filled with a variety of bell peppers in different colors and sizes. The peppers are placed on a dining table with a red and white checkered tablecloth. The mood is cheerful and inviting, with the colorful peppers adding a vibrant touch to the setting."
/home/ImageNet1k/n04325704/ILSVRC2012_val_00038229.JPEG,stole,A mannequin wearing a red knitted stole with a tie in the front.
/home/ImageNet1k/n02105251/ILSVRC2012_val_00017161.JPEG,briard,A man pets a large brown dog while another man sits in a chair nearby. The dog is on a rug and there are two couches in the room. The mood is relaxed and happy.
/home/ImageNet1k/n03598930/ILSVRC2012_val_00009008.JPEG,jigsaw puzzle,"A man wearing a hat and glasses is surrounded by a jigsaw puzzle. He is missing a piece from his hat and some puzzle pieces are floating in the air. The image has a dreamy, surreal quality to it."
/home/ImageNet1k/n01986214/ILSVRC2012_val_00032372.JPEG,hermit crab,A hermit crab with a striped tail and a red body with white spots. It is in a blue tank with a blue background.
/home/ImageNet1k/n02977058/ILSVRC2012_val_00001216.JPEG,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",ATM machine with a notice posted on the screen informing the user that the teller has a cold and cannot complete the transaction.
/home/ImageNet1k/n03417042/ILSVRC2012_val_00002210.JPEG,"garbage truck, dustcart","A garbage truck, dustcart, parked on the street."
/home/ImageNet1k/n02514041/ILSVRC2012_val_00019306.JPEG,"barracouta, snoek","A man in a camo jacket and hat holds a large fish in front of a green bush. The fish is gray and white, and has a long tail. The man's smile suggests he is proud of his catch."
/home/ImageNet1k/n01496331/ILSVRC2012_val_00028422.JPEG,"electric ray, crampfish, numbfish, torpedo","A group of rays, including electric rays, crampfish, and numbfish, are swimming through a cave. The rays are grey and black in color, and the water is a murky blue. The mood is serene and peaceful."
/home/ImageNet1k/n03223299/ILSVRC2012_val_00017518.JPEG,"doormat, welcome mat",A doormat sits on the floor in front of a door. The bottle on the mat is half full.
/home/ImageNet1k/n03095699/ILSVRC2012_val_00034816.JPEG,"container ship, containership, container vessel","A large container ship is sailing on the water, carrying a variety of containers. The ship is black and yellow, and the containers are colorful. The ship is near a grassy hill and a mountain range. The mood is calm and serene."
/home/ImageNet1k/n09193705/ILSVRC2012_val_00029172.JPEG,alp,A large grassy field with a few trees and mountains in the background. The sky is blue and the grass is green.
/home/ImageNet1k/n04265275/ILSVRC2012_val_00033872.JPEG,space heater,A small refrigerator with a door open revealing a white polar bear on the front.
/home/ImageNet1k/n04310018/ILSVRC2012_val_00026285.JPEG,steam locomotive,"A steam locomotive on tracks, with smoke coming out of the top."
/home/ImageNet1k/n03297495/ILSVRC2012_val_00012972.JPEG,espresso maker,A stainless steel espresso maker with a black handle and lid sits on a white surface.
/home/ImageNet1k/n02229544/ILSVRC2012_val_00031335.JPEG,cricket,A cricket is standing on the ground with small rocks and pebbles. The cricket is grey and black in color. The scene is set outdoors in a rocky area. The mood is calm and peaceful.
/home/ImageNet1k/n03967562/ILSVRC2012_val_00000292.JPEG,"plow, plough","A group of people stand in a field of wheat, watching a man operate a plow. The sky is blue and the wheat is yellow."
/home/ImageNet1k/n03196217/ILSVRC2012_val_00015628.JPEG,digital clock,An AM radio is sitting on a wooden table next to an iPod. The radio is a Sony brand and has a digital clock. The clock reads 7:12. The radio is black and white. The iPod is black and silver. The background is a collage of old paper.
/home/ImageNet1k/n01943899/ILSVRC2012_val_00019026.JPEG,conch,A conch shell sits on a piece of driftwood on the beach.
/home/ImageNet1k/n02089867/ILSVRC2012_val_00038779.JPEG,"Walker hound, Walker foxhound","A brown and white dog with a black nose, a collar, and tags, sitting on a windowsill with its mouth open, looking up."
/home/ImageNet1k/n04141076/ILSVRC2012_val_00009736.JPEG,"sax, saxophone",A man and a woman play their saxophone and harmonica on stage.
/home/ImageNet1k/n01729322/ILSVRC2012_val_00005965.JPEG,"hognose snake, puff adder, sand viper","A hognose snake, puff adder, and sand viper are lying on the ground, covered in blood. The snake's body is pale with dark stripes, and its tail is gray. The ground is red with pebbles and dirt. The scene is dark and eerie."
/home/ImageNet1k/n01983481/ILSVRC2012_val_00019856.JPEG,"American lobster, Northern lobster, Maine lobster, Homarus americanus","The image features a plate of delicious seafood, including an American lobster, Northern lobster, and Maine lobster. The Homarus americanus lobster is a bright red color, with large claws and a long tail. The plate is garnished with lemon wedges and parsley, adding a fresh and lively mood to the scene."
/home/ImageNet1k/n02930766/ILSVRC2012_val_00041065.JPEG,"cab, hack, taxi, taxicab",A taxi cab is smoking on the street.
/home/ImageNet1k/n03014705/ILSVRC2012_val_00017308.JPEG,chest,"A wooden chest with a lid sits on a white surface. The chest is made of wood with a brown color and has a pattern of lighter and darker brown stripes. The lid is slightly ajar, revealing the empty interior of the chest. The scene has a calm and peaceful mood."
/home/ImageNet1k/n02326432/ILSVRC2012_val_00049948.JPEG,hare,"A hare sits in the dirt under a tree, surrounded by small rocks. Its ears are upright and alert, and it looks to the right. The sky is blue and clear."
/home/ImageNet1k/n02672831/ILSVRC2012_val_00007453.JPEG,"accordion, piano accordion, squeeze box",A man dressed in medieval clothing plays an accordion in a crowd.
/home/ImageNet1k/n12620546/ILSVRC2012_val_00003902.JPEG,"hip, rose hip, rosehip",A red rose hip is hanging from a green stem.
/home/ImageNet1k/n02490219/ILSVRC2012_val_00023852.JPEG,marmoset,"A marmoset monkey is held in a person's hands. The monkey is small and fluffy, with a long tail. The person is wearing a white shirt. The photo is in black and white. The mood is calm and gentle."
/home/ImageNet1k/n02133161/ILSVRC2012_val_00041522.JPEG,"American black bear, black bear, Ursus americanus, Euarctos americanus","An American black bear stands in a field, shaking water off its fur. The bear is black and stands in tall brown grass. The sun is shining through the trees in the background. The bear appears to be happy and playful."
/home/ImageNet1k/n04507155/ILSVRC2012_val_00013644.JPEG,umbrella,"A collage of people holding umbrellas in various colors and patterns. They are walking and crossing streets, some with their umbrellas open, and others closed. The mood is rainy and gloomy, but people are still going about their daily lives."
/home/ImageNet1k/n02113799/ILSVRC2012_val_00026858.JPEG,standard poodle,"A woman stands between two standard poodles on a rocky beach. The dogs are black and white, and the woman is wearing a blue coat. The dogs are panting, and the woman has her arm around one of them. The scene is serene and peaceful."
/home/ImageNet1k/n03764736/ILSVRC2012_val_00007442.JPEG,milk can,An old milk can with flowers in it.
/home/ImageNet1k/n02865351/ILSVRC2012_val_00046688.JPEG,"bolo tie, bolo, bola tie, bola",A bolo tie with a silver base and a brown center piece.
/home/ImageNet1k/n03457902/ILSVRC2012_val_00034033.JPEG,"greenhouse, nursery, glasshouse","A greenhouse with plants, ferns, and a metal structure. The walls are made of glass, and the plants are green. The setting is a nursery or a glasshouse. The mood is serene and calming."
/home/ImageNet1k/n02879718/ILSVRC2012_val_00002181.JPEG,bow,A black sight scope is mounted on a bow. The sight has 5 wires and a green light. The setting is outdoors.
/home/ImageNet1k/n04550184/ILSVRC2012_val_00008431.JPEG,"wardrobe, closet, press",A white wardrobe with sliding doors and shelves.
/home/ImageNet1k/n07584110/ILSVRC2012_val_00015125.JPEG,consomme,A cup of consomme sits on a saucer with a spoon. The cup is white with a gold rim. The spoon is silver. The plate is pink and white. The table is white. The mood is calm and peaceful.
/home/ImageNet1k/n02111129/ILSVRC2012_val_00033357.JPEG,Leonberg,"Leonberg stands on blue floor, tongue out, next to man in black pants."
/home/ImageNet1k/n03991062/ILSVRC2012_val_00035116.JPEG,"pot, flowerpot",A group of four pots with plants in them. The pots are on a tile floor and the plants are growing in a brick wall. The pots are made of tin cans and are painted with different colors. The mood of the image is positive and lively.
/home/ImageNet1k/n02112137/ILSVRC2012_val_00042095.JPEG,"chow, chow chow",A close up of a fluffy chow chow dog with its ears perked up.
/home/ImageNet1k/n02109961/ILSVRC2012_val_00029313.JPEG,"Eskimo dog, husky",A husky dog runs towards a green ball on a gravelly surface.
/home/ImageNet1k/n02666196/ILSVRC2012_val_00007747.JPEG,abacus,"A collage of images showcasing various abacus models. Hands hold and display the wooden and metal devices, demonstrating their use. The devices come in different colors and sizes, with some featuring intricate carvings and designs. The mood is one of curiosity and wonder, as the viewer admires the historical and cultural significance of these ancient counting tools."
/home/ImageNet1k/n04487394/ILSVRC2012_val_00027297.JPEG,trombone,"Four children sit on chairs, each holding a trombone. They are dressed in formal attire and stand in front of a black curtain. The scene has a formal and studious mood."
/home/ImageNet1k/n03532672/ILSVRC2012_val_00032475.JPEG,"hook, claw","A rusty hook or claw hovers over a dark sea. The sky is a mix of orange and grey, with the sun setting in the distance. The scene has a eerie and mysterious mood."
/home/ImageNet1k/n09246464/ILSVRC2012_val_00007794.JPEG,"cliff, drop, drop-off","A cliff overlooking the ocean with a drop-off and a drop. The cliff is brown and grey, with green trees growing on it. The ocean is blue and calm, with palm trees in the distance. The scene has a serene and peaceful mood."
/home/ImageNet1k/n03045698/ILSVRC2012_val_00000848.JPEG,cloak,"A painting of a deity in red and green robes, surrounded by other deities and figures in various colors. They are set against a backdrop of intricate patterns and designs. The deity in the center is seated on a throne, holding a object in their hand. The mood is one of reverence and devotion."
/home/ImageNet1k/n03388183/ILSVRC2012_val_00045654.JPEG,fountain pen,A fountain pen sits on a wooden table next to a colorful ceramic cat figurine. The cat has a yellow flower on its back. The scene is calm and inviting.
/home/ImageNet1k/n02093991/ILSVRC2012_val_00000588.JPEG,Irish terrier,"Three dogs stand in the snow, two white and one brown. The brown dog is an Irish terrier wearing a bandana. The dogs are looking up at the camera, with their tongues out. The mood is playful and curious."
/home/ImageNet1k/n04259630/ILSVRC2012_val_00020420.JPEG,sombrero,A woman with blue painted nails and a straw hat covering her face.
/home/ImageNet1k/n07579787/ILSVRC2012_val_00013674.JPEG,plate,"A plate of food with bread, cheese, and vegetables is on a table. A person is taking a picture of the food."
/home/ImageNet1k/n02389026/ILSVRC2012_val_00018932.JPEG,sorrel,A sorrel horse grazes on green grass.
/home/ImageNet1k/n03690938/ILSVRC2012_val_00037512.JPEG,lotion,"A pink towel with a red ribbon on it, next to a tube of Japanese orchid-scented lotion. The towel has a pink and red heart attached to it."
/home/ImageNet1k/n02906734/ILSVRC2012_val_00040693.JPEG,broom,A dog chases a red and white broom on a wooden floor.
/home/ImageNet1k/n02109047/ILSVRC2012_val_00043452.JPEG,Great Dane,"A Great Dane stands in a grassy field, wearing a collar. The dog is black and white, with a white chest. The field is dark, with a tree line in the background. The dog looks forward, with a serious expression."
/home/ImageNet1k/n02099849/ILSVRC2012_val_00012302.JPEG,Chesapeake Bay retriever,A brown Chesapeake Bay retriever stands in a green field with brown leaves scattered around. The dog's tongue is out and it appears to be panting. The dog is looking at the camera.
/home/ImageNet1k/n02114855/ILSVRC2012_val_00039736.JPEG,"coyote, prairie wolf, brush wolf, Canis latrans","A prairie wolf, Canis latrans, walks through a grassy field. The wolf is gray and white, with a thick coat. It has a shaggy tail and small ears. The wolf is walking towards a large rock. The scene is set in Yellowstone National Park. The mood is calm and peaceful."
/home/ImageNet1k/n01784675/ILSVRC2012_val_00023431.JPEG,centipede,A brown centipede is crawling on sand.
/home/ImageNet1k/n03063689/ILSVRC2012_val_00016755.JPEG,coffeepot,"A coffee pot sits on a table, ready to be used. The black and white photo is in sepia tones, giving it a vintage feel. The coffee pot has a handle and spout, and is made of metal. The mood is one of nostalgia and anticipation, as the coffee pot waits to be filled with water and coffee grounds."
/home/ImageNet1k/n02094433/ILSVRC2012_val_00040968.JPEG,Yorkshire terrier,"A Yorkshire terrier is sitting on a mossy rock, wearing a red leash. The dog has long hair and is looking up. The setting is a tree, with a trunk and branches visible in the background. The mood is curious and playful."
/home/ImageNet1k/n02346627/ILSVRC2012_val_00040165.JPEG,"porcupine, hedgehog",A porcupine or hedgehog stands on a rocky ground.
/home/ImageNet1k/n02442845/ILSVRC2012_val_00046175.JPEG,mink,A group of mink babies lying on a bed of straw.
/home/ImageNet1k/n02028035/ILSVRC2012_val_00010037.JPEG,"redshank, Tringa totanus","A redshank, Tringa totanus, stands on a fence post with its wings spread. The bird is brown and black, with orange legs. The setting is a green field. The mood is one of alertness and freedom."
/home/ImageNet1k/n04447861/ILSVRC2012_val_00027324.JPEG,toilet seat,"A man kneeling on the floor next to a white sink. He is wearing a brown shirt and has a black watch on his left wrist. The sink is white and the wall behind him is green. The man is looking into the sink, possibly fixing it. The scene has a somber mood."
/home/ImageNet1k/n03720891/ILSVRC2012_val_00001105.JPEG,maraca,A set of four maracas made from coconut shells sit on a woven mat. Each has a different design painted on the shell. The colors are earthy tones and the maracas have a natural wooden handle. The mood is one of relaxation and enjoyment.
/home/ImageNet1k/n03786901/ILSVRC2012_val_00000168.JPEG,mortar,A blue and white striped mortar and pestle sit side by side. The pestle is white and has a blue Cornishware label on it. The mortar is blue and white striped and is sitting on a white surface. The overall mood is one of cleanliness and efficiency.
/home/ImageNet1k/n01675722/ILSVRC2012_val_00006853.JPEG,banded gecko,A banded gecko perches on a branch of a desert plant. Its orange eyes stand out against its gray and white spotted skin. The sky above is a clear blue.
/home/ImageNet1k/n07615774/ILSVRC2012_val_00015454.JPEG,"ice lolly, lolly, lollipop, popsicle","Two boys are walking down a path, eating yellow ice lollies. One boy is wearing a red shirt, the other a blue plaid jacket. The path is surrounded by green grass and trees. The scene is bright and cheerful."
/home/ImageNet1k/n03992509/ILSVRC2012_val_00033886.JPEG,"s wheel"",
",A potter is using a wheel to shape a clay vase. The vase is tan and the man is wearing a white shirt. The wall behind him is painted yellow and orange. There are other vases and clay pieces on shelves around him. The mood is focused and meditative.
/home/ImageNet1k/n02108551/ILSVRC2012_val_00036949.JPEG,Tibetan mastiff,"A Tibetan mastiff stands on rocks near a river, surrounded by trees and a lush green forest. The dog's shaggy fur is a mix of brown and white, and it appears to be staring at something in the water. The scene has a serene and peaceful mood."
/home/ImageNet1k/n02403003/ILSVRC2012_val_00006439.JPEG,ox,"An elderly man walking behind two oxen, with a stick in his hand."
/home/ImageNet1k/n03314780/ILSVRC2012_val_00015809.JPEG,face powder,"A white and pink compact face powder with a mirror on top. The compact is open, revealing the two shades of pink powder inside. The package is displayed on a white tile counter."
/home/ImageNet1k/n02169497/ILSVRC2012_val_00048058.JPEG,"leaf beetle, chrysomelid","A chrysomelid, or leaf beetle, sits on a red and green leaf."
/home/ImageNet1k/n03792972/ILSVRC2012_val_00028281.JPEG,mountain tent,A tent pitched in a grassy area with a mountain in the background. The tent is blue and red and surrounded by trees. The setting is serene and peaceful.
/home/ImageNet1k/n02486410/ILSVRC2012_val_00046494.JPEG,baboon,"A baboon with orange eyes sits with its hand under its chin, looking into the distance. The baboon has a yellowish tint and its eyes are a deep orange. The background is blurry and the baboon appears to be in a natural setting."
/home/ImageNet1k/n01697457/ILSVRC2012_val_00033030.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus",A crocodile with a spotted back and a row of sharp teeth basks in the sun on the edge of a muddy river.
/home/ImageNet1k/n02097130/ILSVRC2012_val_00004560.JPEG,giant schnauzer,A giant schnauzer lies in the grass with a brush nearby.
/home/ImageNet1k/n02457408/ILSVRC2012_val_00024118.JPEG,"three-toed sloth, ai, Bradypus tridactylus","A three-toed sloth, Bradypus tridactylus, hanging from a tree branch."
/home/ImageNet1k/n06785654/ILSVRC2012_val_00023409.JPEG,"crossword puzzle, crossword",A man sits at a table with a crossword puzzle in front of him. He holds a glass of red wine and a plate of food is on the table. The glass of wine is half full. The mood is relaxed and contemplative.
/home/ImageNet1k/n03476991/ILSVRC2012_val_00007194.JPEG,hair spray,"A can of La Rose hair spray is shown with a black background and red rose petals. The label features a rose and the words ""La Rose Hair Spray."""
/home/ImageNet1k/n02483708/ILSVRC2012_val_00036823.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus","A siamang, Hylobates syndactylus, Symphalangus syndactylus, sits on a log and chews on a branch."
/home/ImageNet1k/n01924916/ILSVRC2012_val_00039672.JPEG,"flatworm, platyhelminth","A flatworm, platyhelminth, rests on a coral reef. Its black body and blue edges stand out against the colorful background."
/home/ImageNet1k/n04090263/ILSVRC2012_val_00028504.JPEG,rifle,"A rifle, two guns, and a hat are on display in a glass case."
/home/ImageNet1k/n03494278/ILSVRC2012_val_00035637.JPEG,"harmonica, mouth organ, harp, mouth harp",An old man with a hat covering his face.
/home/ImageNet1k/n02056570/ILSVRC2012_val_00002352.JPEG,"king penguin, Aptenodytes patagonica","A king penguin, Aptenodytes patagonica, stands on pebbles and grass. Its black head, yellow cheeks, and orange chest are visible. The penguin's beak is open, and it has a black eye. The scene has a calm and peaceful mood."
/home/ImageNet1k/n03124170/ILSVRC2012_val_00017204.JPEG,"cowboy hat, ten-gallon hat",Four cowboys and cowgirls posing in a barn with cowboy hats and ten-gallon hats.
/home/ImageNet1k/n02823428/ILSVRC2012_val_00016065.JPEG,beer bottle,A bottle of Widmer Brothers Raspberry Russian Imperial Stout sits on a wooden table.
/home/ImageNet1k/n04040759/ILSVRC2012_val_00049854.JPEG,radiator,A green radiator attached to a green pipe on a green wall.
/home/ImageNet1k/n02101556/ILSVRC2012_val_00023735.JPEG,"clumber, clumber spaniel",A white and brown Clumber Spaniel dog stands in a kitchen with an orange ball in its mouth.
/home/ImageNet1k/n02916936/ILSVRC2012_val_00019708.JPEG,bulletproof vest,A mannequin wearing a bulletproof vest with multiple pockets. The vest is black and is made of a material that looks like mesh. The mannequin is a white male and the background is white. The overall mood is one of protection and security.
/home/ImageNet1k/n01774750/ILSVRC2012_val_00028317.JPEG,tarantula,A tarantula is standing on a bed of rocks and sand. The spider has brown and black colors and is next to a rusted metal object. The scene has a dark and eerie mood.
/home/ImageNet1k/n02165105/ILSVRC2012_val_00023281.JPEG,tiger beetle,A green tiger beetle with red and white stripes sits on brown gravel.
/home/ImageNet1k/n02087394/ILSVRC2012_val_00032859.JPEG,Rhodesian ridgeback,"A group of dogs, including a Rhodesian ridgeback, are standing in the dirt. They are panting and looking up, possibly waiting for a treat. The scene is set in a park."
/home/ImageNet1k/n02092339/ILSVRC2012_val_00040419.JPEG,Weimaraner,"A Weimaraner dog sits on a green couch, staring at the camera with wide eyes."
