ImgPath,Label,Caption
/home/ImageNet1k/n02346627/ILSVRC2012_val_00040165.JPEG,"porcupine, hedgehog",A porcupine or hedgehog stands on a rocky ground.
/home/ImageNet1k/n02442845/ILSVRC2012_val_00033047.JPEG,mink,"A black mink is standing on a rock, looking down. The mink is small and slender, with a long tail. The rock is grey and the ground is covered in dirt. The mink's movements are graceful and it appears to be exploring its surroundings. The mood is curious and alert."
/home/ImageNet1k/n02442845/ILSVRC2012_val_00016649.JPEG,mink,"A mink is standing in the woods, surrounded by leaves and branches. Its fur is brown and wet, and it has a piece of bark in its mouth. The mink looks at the camera with bright blue eyes. The mood is curious and alert."
/home/ImageNet1k/n02442845/ILSVRC2012_val_00034452.JPEG,mink,A mink is laying on its back with its paws in the air.
/home/ImageNet1k/n02442845/ILSVRC2012_val_00012258.JPEG,mink,A mink peers out from a crevice in a rock.
/home/ImageNet1k/n02442845/ILSVRC2012_val_00046175.JPEG,mink,A group of mink babies lying on a bed of straw.
/home/ImageNet1k/n02028035/ILSVRC2012_val_00024958.JPEG,"redshank, Tringa totanus","A redshank, Tringa totanus, stands in tall green grass."
/home/ImageNet1k/n02028035/ILSVRC2012_val_00012213.JPEG,"redshank, Tringa totanus","A redshank, Tringa totanus, perches on a wooden post in a grassy field."
/home/ImageNet1k/n02028035/ILSVRC2012_val_00004451.JPEG,"redshank, Tringa totanus","A redshank, Tringa totanus, stands on a wooden rail with yellow flowers in the background."
/home/ImageNet1k/n02028035/ILSVRC2012_val_00038002.JPEG,"redshank, Tringa totanus","A redshank, Tringa totanus, walks on the shore of a body of water."
/home/ImageNet1k/n02028035/ILSVRC2012_val_00010037.JPEG,"redshank, Tringa totanus","A redshank, Tringa totanus, stands on a fence post with its wings spread. The bird is brown and black, with orange legs. The setting is a green field. The mood is one of alertness and freedom."
/home/ImageNet1k/n04447861/ILSVRC2012_val_00039407.JPEG,toilet seat,A toilet seat is open in a bathroom with tiled floors. The toilet bowl is pink and the seat is white. The tiles are small and brown and white. The scene is lit by a light above the toilet.
/home/ImageNet1k/n04447861/ILSVRC2012_val_00031061.JPEG,toilet seat,A white toilet seat with a brown ring around it. The toilet is dirty and has a blue object in the bowl. The scene has a dark and dirty mood.
/home/ImageNet1k/n04447861/ILSVRC2012_val_00045528.JPEG,toilet seat,A wooden toilet seat with a blue butterfly painted on it.
/home/ImageNet1k/n04447861/ILSVRC2012_val_00037291.JPEG,toilet seat,A black and white photo of a toilet seat. The toilet seat is black and white and sits on a black and white floor. The photo has a dark mood.
/home/ImageNet1k/n04447861/ILSVRC2012_val_00027324.JPEG,toilet seat,"A man kneeling on the floor next to a white sink. He is wearing a brown shirt and has a black watch on his left wrist. The sink is white and the wall behind him is green. The man is looking into the sink, possibly fixing it. The scene has a somber mood."
/home/ImageNet1k/n03720891/ILSVRC2012_val_00016216.JPEG,maraca,A wooden maraca with a pattern on it and white feathers on the end.
/home/ImageNet1k/n03720891/ILSVRC2012_val_00030357.JPEG,maraca,"A pair of red maracas sit next to each other, one in focus and the other slightly blurred. Both have yellow designs on them. The background is white. The mood is lively and energetic."
/home/ImageNet1k/n03720891/ILSVRC2012_val_00034431.JPEG,maraca,"A purple maraca with a red handle and white beads wrapped around it, against a black background."
/home/ImageNet1k/n03720891/ILSVRC2012_val_00047710.JPEG,maraca,"Two maraca eggplants with signatures on them, isolated on a white background."
/home/ImageNet1k/n03720891/ILSVRC2012_val_00001105.JPEG,maraca,A set of four maracas made from coconut shells sit on a woven mat. Each has a different design painted on the shell. The colors are earthy tones and the maracas have a natural wooden handle. The mood is one of relaxation and enjoyment.
/home/ImageNet1k/n03786901/ILSVRC2012_val_00019505.JPEG,mortar,"A large brown stone mortar and pestle are placed on a white speckled surface. The pestle is resting on top of the mortar, ready to be used for grinding or mixing ingredients. The scene has a calming and meditative mood."
/home/ImageNet1k/n03786901/ILSVRC2012_val_00040918.JPEG,mortar,"A mortar and pestle sit on a wooden board, with a pestle resting in the mortar. The board is on a black counter."
/home/ImageNet1k/n03786901/ILSVRC2012_val_00033201.JPEG,mortar,"A mortar and pestle are shown, made of brown and white marble. The pestle is resting on the edge of the mortar. The mortar sits on a white counter. The scene is set in front of a bunch of yellow flowers."
/home/ImageNet1k/n03786901/ILSVRC2012_val_00013374.JPEG,mortar,A pair of ceramic mortar and pestle set on a woven mat outdoors. The mortar on the left is brown and the pestle is white. The mortar on the right is black and white.
/home/ImageNet1k/n03786901/ILSVRC2012_val_00000168.JPEG,mortar,A blue and white striped mortar and pestle sit side by side. The pestle is white and has a blue Cornishware label on it. The mortar is blue and white striped and is sitting on a white surface. The overall mood is one of cleanliness and efficiency.
/home/ImageNet1k/n01675722/ILSVRC2012_val_00026793.JPEG,banded gecko,"A banded gecko stands on a brown rock, its white and brown scales contrasting with the dark background. Its large eyes and outstretched legs give the impression of alertness and readiness to move."
/home/ImageNet1k/n01675722/ILSVRC2012_val_00039886.JPEG,banded gecko,"A small gecko is banded, held in a person's hand. The gecko is on the palm of the hand. The person is wearing a silver ring on the ring finger. The background is a field of grass and bushes. The mood is curious and gentle."
/home/ImageNet1k/n01675722/ILSVRC2012_val_00011339.JPEG,banded gecko,A banded gecko with a spotted face and patterned body stands on pebbles.
/home/ImageNet1k/n01675722/ILSVRC2012_val_00037626.JPEG,banded gecko,A banded gecko with pink legs and a white belly stands on a rocky surface.
/home/ImageNet1k/n01675722/ILSVRC2012_val_00006853.JPEG,banded gecko,A banded gecko perches on a branch of a desert plant. Its orange eyes stand out against its gray and white spotted skin. The sky above is a clear blue.
/home/ImageNet1k/n07615774/ILSVRC2012_val_00003932.JPEG,"ice lolly, lolly, lollipop, popsicle","A red ice lolly in the shape of a Lego man, with a yellow stick. It is melting on a white plate."
/home/ImageNet1k/n07615774/ILSVRC2012_val_00021694.JPEG,"ice lolly, lolly, lollipop, popsicle",A person holds a yellow popsicle with green speckles on a white napkin. The napkin has the Tequila Patrón logo on it. The popsicle is melting and has a brown stick. The ground is grey and the mood is relaxed.
/home/ImageNet1k/n07615774/ILSVRC2012_val_00028737.JPEG,"ice lolly, lolly, lollipop, popsicle","A young boy sitting on a bench at a picnic table, holding a lollypop. The lollypop has a red paper stick and white paper around it. The boy is wearing a red shirt with yellow writing on it. The bench is made of wood and the table is made of wood. The background is full of green plants and trees. The mood is happy and playful."
/home/ImageNet1k/n07615774/ILSVRC2012_val_00003362.JPEG,"ice lolly, lolly, lollipop, popsicle","A young girl in a high chair, wearing a floral shirt, holds a yellow popsicle. The popsicle is melting and the girl is smiling."
/home/ImageNet1k/n07615774/ILSVRC2012_val_00015454.JPEG,"ice lolly, lolly, lollipop, popsicle","Two boys are walking down a path, eating yellow ice lollies. One boy is wearing a red shirt, the other a blue plaid jacket. The path is surrounded by green grass and trees. The scene is bright and cheerful."
/home/ImageNet1k/n03992509/ILSVRC2012_val_00003294.JPEG,"s wheel"",
","A man is sitting on the floor, using a pottery wheel to create a clay pot. He is wearing a gray tank top and has a clay covered glove on his left hand. The room has wooden walls and flooring, and there are several clay pots in the background. The mood is focused and meditative."
/home/ImageNet1k/n03992509/ILSVRC2012_val_00046414.JPEG,"s wheel"",
","A potter creates a clay bowl on a pottery wheel. The wheel is white and round, with the clay forming a bowl shape in the center. The potter's hands are covered in clay, and the scene has a creative and meditative mood."
/home/ImageNet1k/n03992509/ILSVRC2012_val_00046579.JPEG,"s wheel"",
","A woman is using a pottery wheel to create a bowl. She is focused and attentive to her work. The room is dimly lit, with a window in the background. The colors are earthy tones, with a hint of white from the pottery wheel. The mood is meditative and serene."
/home/ImageNet1k/n03992509/ILSVRC2012_val_00003967.JPEG,"s wheel"",
","A man is sitting at a pottery wheel, creating a clay vase. He is focused and engaged in the task at hand. The room is filled with clay and pottery tools, creating a sense of creativity and artistry."
/home/ImageNet1k/n03992509/ILSVRC2012_val_00033886.JPEG,"s wheel"",
",A potter is using a wheel to shape a clay vase. The vase is tan and the man is wearing a white shirt. The wall behind him is painted yellow and orange. There are other vases and clay pieces on shelves around him. The mood is focused and meditative.
/home/ImageNet1k/n02108551/ILSVRC2012_val_00044714.JPEG,Tibetan mastiff,"A Tibetan mastiff is walking behind a small black dog on a sidewalk. Both dogs are black and tan. The setting is outdoors, with a green hedge and grass nearby. The mood is calm and relaxed."
/home/ImageNet1k/n02108551/ILSVRC2012_val_00045734.JPEG,Tibetan mastiff,"A Tibetan mastiff puppy stands on a sidewalk, tail curled high. Its black and brown fur shimmers in the light, and its small ears hang down. The puppy looks forward, tail still curled, as it walks."
/home/ImageNet1k/n02108551/ILSVRC2012_val_00029976.JPEG,Tibetan mastiff,A Tibetan mastiff and a white dog stand nose to nose on a patch of grass.
/home/ImageNet1k/n02108551/ILSVRC2012_val_00006242.JPEG,Tibetan mastiff,A Tibetan mastiff puppy stands on a sandy surface with its tongue out. The dog has a black and brown coat and a white chest. Another dog is visible in the background. The scene has a playful and relaxed mood.
/home/ImageNet1k/n02108551/ILSVRC2012_val_00036949.JPEG,Tibetan mastiff,"A Tibetan mastiff stands on rocks near a river, surrounded by trees and a lush green forest. The dog's shaggy fur is a mix of brown and white, and it appears to be staring at something in the water. The scene has a serene and peaceful mood."
/home/ImageNet1k/n02403003/ILSVRC2012_val_00023387.JPEG,ox,Two brown and white cows grazing in a green field.
/home/ImageNet1k/n02403003/ILSVRC2012_val_00012346.JPEG,ox,A close up of an ox's eye and horn. The eye is brown and the horn is curved. The ox is brown and white.
/home/ImageNet1k/n02403003/ILSVRC2012_val_00009046.JPEG,ox,A boy is standing next to two oxen.
/home/ImageNet1k/n02403003/ILSVRC2012_val_00016415.JPEG,ox,A man walking two oxen down a dirt road.
/home/ImageNet1k/n02403003/ILSVRC2012_val_00006439.JPEG,ox,"An elderly man walking behind two oxen, with a stick in his hand."
/home/ImageNet1k/n03314780/ILSVRC2012_val_00004160.JPEG,face powder,"A close-up of a compact face powder with a geometric design on the cover. The powder is in shades of pink and peach, and the compact is placed on a bamboo mat with white flowers scattered around. The mood is delicate and feminine, with a touch of natural beauty."
/home/ImageNet1k/n03314780/ILSVRC2012_val_00005269.JPEG,face powder,A pink tin filled with wine corks and two lipsticks.
/home/ImageNet1k/n03314780/ILSVRC2012_val_00029020.JPEG,face powder,"A dollhouse miniature compact of face powder sits next to a quarter for scale. The gold case is open to reveal a small mirror and pale powder inside. The pink box is labeled ""Villa Miniaturo."" The scene has a cute, toy-like quality."
/home/ImageNet1k/n03314780/ILSVRC2012_val_00042497.JPEG,face powder,A pink tin of Reclon face powder with a sponge applicator.
/home/ImageNet1k/n03314780/ILSVRC2012_val_00015809.JPEG,face powder,"A white and pink compact face powder with a mirror on top. The compact is open, revealing the two shades of pink powder inside. The package is displayed on a white tile counter."
/home/ImageNet1k/n02169497/ILSVRC2012_val_00029421.JPEG,"leaf beetle, chrysomelid",A ladybug sits on a green leaf.
/home/ImageNet1k/n02169497/ILSVRC2012_val_00041728.JPEG,"leaf beetle, chrysomelid","A chrysomelid leaf beetle sits on a piece of wood. The beetle is dark brown with a pair of large, curved horns on its head. Its body is shiny and its legs are a deep brown. The beetle appears to be resting, but its antennae are moving slightly. The scene has a quiet, peaceful mood."
/home/ImageNet1k/n02169497/ILSVRC2012_val_00016355.JPEG,"leaf beetle, chrysomelid",A red and black ladybug sits on a green leaf.
/home/ImageNet1k/n02169497/ILSVRC2012_val_00002305.JPEG,"leaf beetle, chrysomelid",A ladybug with black spots sits on a green leaf.
/home/ImageNet1k/n02169497/ILSVRC2012_val_00048058.JPEG,"leaf beetle, chrysomelid","A chrysomelid, or leaf beetle, sits on a red and green leaf."
/home/ImageNet1k/n03792972/ILSVRC2012_val_00005115.JPEG,mountain tent,"A tent is pitched in a snowy field, surrounded by mountains. The tent is blue and white, and the snow is bright white. The sky is gray, and the mood is serene."
/home/ImageNet1k/n03792972/ILSVRC2012_val_00024316.JPEG,mountain tent,A green tent pitched on a rocky hillside with a mountain in the background.
/home/ImageNet1k/n03792972/ILSVRC2012_val_00028046.JPEG,mountain tent,A white tent with a mountain in the background.
/home/ImageNet1k/n03792972/ILSVRC2012_val_00038176.JPEG,mountain tent,A yellow and blue tent sits on a rocky hillside near a lake. The mountains are covered in snow and the sky is blue. The scene is serene and peaceful.
/home/ImageNet1k/n03792972/ILSVRC2012_val_00028281.JPEG,mountain tent,A tent pitched in a grassy area with a mountain in the background. The tent is blue and red and surrounded by trees. The setting is serene and peaceful.
/home/ImageNet1k/n02486410/ILSVRC2012_val_00021248.JPEG,baboon,"A baboon sitting in the grass, looking to the left. The baboon has a black face and a brown body. The grass is dry and brown."
/home/ImageNet1k/n02486410/ILSVRC2012_val_00049974.JPEG,baboon,"A baboon sits on a rock, looking into the distance. The setting is a dry grassland with some rocks and a body of water nearby. The mood is serene and contemplative."
/home/ImageNet1k/n02486410/ILSVRC2012_val_00041749.JPEG,baboon,A baboon walking on a dry grass field.
/home/ImageNet1k/n02486410/ILSVRC2012_val_00008484.JPEG,baboon,"A baboon with olive fur stands on a ledge, looking into the camera. The background is a green and blue blur."
/home/ImageNet1k/n02486410/ILSVRC2012_val_00046494.JPEG,baboon,"A baboon with orange eyes sits with its hand under its chin, looking into the distance. The baboon has a yellowish tint and its eyes are a deep orange. The background is blurry and the baboon appears to be in a natural setting."
/home/ImageNet1k/n01697457/ILSVRC2012_val_00041980.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus","A close-up of an African crocodile, Nile crocodile, Crocodylus niloticus, lying on the ground with its mouth open, revealing sharp teeth. The image is in black and white."
/home/ImageNet1k/n01697457/ILSVRC2012_val_00044058.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus","An African crocodile, Nile crocodile, Crocodylus niloticus, resting on a rock near the water."
/home/ImageNet1k/n01697457/ILSVRC2012_val_00034085.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus","A crocodile lies on the ground, surrounded by dead vegetation. Its skin is yellow and green, with dark brown spots. Its mouth is open, revealing sharp teeth. The scene is set in a muddy, wetland environment. The mood is one of stillness and anticipation, as the crocodile seems to be waiting for prey."
/home/ImageNet1k/n01697457/ILSVRC2012_val_00001573.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus","A Nile crocodile, Crocodylus niloticus, resting on the muddy ground."
/home/ImageNet1k/n01697457/ILSVRC2012_val_00033030.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus",A crocodile with a spotted back and a row of sharp teeth basks in the sun on the edge of a muddy river.
/home/ImageNet1k/n02097130/ILSVRC2012_val_00017326.JPEG,giant schnauzer,A giant schnauzer and a small schnauzer are standing on a sidewalk. The giant schnauzer is on a leash. The scene is set during the day. The dogs are black and white. The mood is calm and relaxed.
/home/ImageNet1k/n02097130/ILSVRC2012_val_00040836.JPEG,giant schnauzer,"A giant schnauzer sits on a sidewalk in front of a bush. The dog is black and fluffy, with pointy ears. The setting is a patio near a house. The mood is calm and relaxed."
/home/ImageNet1k/n02097130/ILSVRC2012_val_00045665.JPEG,giant schnauzer,"A black schnauzer stands in a snowdrift, looking back at the camera. The snow is white and fluffy, and the dog is wearing a red collar. The mood is one of curiosity and playfulness."
/home/ImageNet1k/n02097130/ILSVRC2012_val_00004593.JPEG,giant schnauzer,"A giant schnauzer stands on a grey floor, with a woman in a blue dress nearby. The scene is set in a room with several chairs and people. The mood is calm and focused."
/home/ImageNet1k/n02097130/ILSVRC2012_val_00004560.JPEG,giant schnauzer,A giant schnauzer lies in the grass with a brush nearby.
/home/ImageNet1k/n02457408/ILSVRC2012_val_00048084.JPEG,"three-toed sloth, ai, Bradypus tridactylus","A three-toed sloth hanging from a tree, surrounded by green leaves."
/home/ImageNet1k/n02457408/ILSVRC2012_val_00013700.JPEG,"three-toed sloth, ai, Bradypus tridactylus",A three-toed sloth hangs from a tree branch.
/home/ImageNet1k/n02457408/ILSVRC2012_val_00007499.JPEG,"three-toed sloth, ai, Bradypus tridactylus","A three-toed sloth, Bradypus tridactylus, hangs from a tree branch."
/home/ImageNet1k/n02457408/ILSVRC2012_val_00034598.JPEG,"three-toed sloth, ai, Bradypus tridactylus","A three-toed sloth, Bradypus tridactylus, hangs from a tree branch."
/home/ImageNet1k/n02457408/ILSVRC2012_val_00024118.JPEG,"three-toed sloth, ai, Bradypus tridactylus","A three-toed sloth, Bradypus tridactylus, hanging from a tree branch."
/home/ImageNet1k/n06785654/ILSVRC2012_val_00045904.JPEG,"crossword puzzle, crossword","A teddy bear sits on a wooden table, holding a green pencil above a crossword puzzle. The puzzle is black and white, with black squares on the grid. The bear's arm is around the pencil, suggesting it is actively working on the puzzle. The scene has a playful and whimsical mood."
/home/ImageNet1k/n06785654/ILSVRC2012_val_00023715.JPEG,"crossword puzzle, crossword","A crossword puzzle is shown on a black and white grid. The grid is filled with various words and numbers, including ""REST,"" ""CAMP,"" and ""GAMY."" The puzzle is set on a black background. The image has a moody and focused atmosphere."
/home/ImageNet1k/n06785654/ILSVRC2012_val_00008683.JPEG,"crossword puzzle, crossword","The image features a crossword puzzle labeled 'crossword puzzle, crossword'. The crossword is about North American endangered animals. The page is white with black text and black and white illustrations of various animals. The mood is educational and focused."
/home/ImageNet1k/n06785654/ILSVRC2012_val_00011536.JPEG,"crossword puzzle, crossword",A crossword puzzle is featured on the front page of a newspaper. The puzzle is in Japanese. The page is colorful with cartoonish illustrations surrounding the crossword. The newspaper is open to the crossword puzzle page.
/home/ImageNet1k/n06785654/ILSVRC2012_val_00023409.JPEG,"crossword puzzle, crossword",A man sits at a table with a crossword puzzle in front of him. He holds a glass of red wine and a plate of food is on the table. The glass of wine is half full. The mood is relaxed and contemplative.
/home/ImageNet1k/n03476991/ILSVRC2012_val_00012370.JPEG,hair spray,"A red bottle of hair spray with the label ""SALON SELECTIVES"" is on a shelf next to other bottles."
/home/ImageNet1k/n03476991/ILSVRC2012_val_00004493.JPEG,hair spray,A woman in a black dress stands in front of a white wall while someone sprays hair spray on her.
/home/ImageNet1k/n03476991/ILSVRC2012_val_00035016.JPEG,hair spray,A man in a suit sprays hair spray on a woman's hair.
/home/ImageNet1k/n03476991/ILSVRC2012_val_00031303.JPEG,hair spray,"Six bottles of John Frieda Indulgence hair spray are arranged in a row on a white background. The bottles are gold and white, with the words ""Blonde"" and ""Sheer"" visible. The setting is indoors, and the color scheme is predominantly white and gold. The actions described are still, as the bottles have not been used yet. The mood is one of elegance and luxury, as indicated by the brand name and the overall presentation."
/home/ImageNet1k/n03476991/ILSVRC2012_val_00007194.JPEG,hair spray,"A can of La Rose hair spray is shown with a black background and red rose petals. The label features a rose and the words ""La Rose Hair Spray."""
/home/ImageNet1k/n02483708/ILSVRC2012_val_00040762.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus","A siamang, Hylobates syndactylus, hangs from a tree branch."
/home/ImageNet1k/n02483708/ILSVRC2012_val_00008134.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus","A siamang, Hylobates syndactylus, Symphalangus syndactylus, sits on the ground in front of a bush. It is black and is grooming itself. The setting is outdoors and the sun is shining. The mood is relaxed and content."
/home/ImageNet1k/n02483708/ILSVRC2012_val_00026496.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus","A siamang, Hylobates syndactylus, sits on a rock. Its black fur contrasts with its white belly and gray face. Its long arms and prehensile tail help it navigate the trees. Its fur is shiny and its face is in profile. The siamang appears to be looking at the camera. The mood is one of curiosity and alertness."
/home/ImageNet1k/n02483708/ILSVRC2012_val_00029097.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus","A siamang, Hylobates syndactylus, Symphalangus syndactylus, sits in a lush green forest. Its black fur contrasts with the vibrant green foliage. The siamang looks off to the side, possibly contemplating its surroundings."
/home/ImageNet1k/n02483708/ILSVRC2012_val_00036823.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus","A siamang, Hylobates syndactylus, Symphalangus syndactylus, sits on a log and chews on a branch."
/home/ImageNet1k/n01924916/ILSVRC2012_val_00008211.JPEG,"flatworm, platyhelminth","A yellow and blue flatworm, platyhelminth, on a brown and yellow background."
/home/ImageNet1k/n01924916/ILSVRC2012_val_00003054.JPEG,"flatworm, platyhelminth","A flatworm, platyhelminth, rests on a sandy bottom, its elongated body is white with a brown outline. The mood is serene, as the worm appears undisturbed by its surroundings."
/home/ImageNet1k/n01924916/ILSVRC2012_val_00014168.JPEG,"flatworm, platyhelminth","A flatworm, platyhelminth, rests on a textured surface. Its body is black and yellow, with a white pattern. The worm appears to be resting or crawling on the surface. The scene has a serene and natural mood."
/home/ImageNet1k/n01924916/ILSVRC2012_val_00020126.JPEG,"flatworm, platyhelminth","A flatworm, platyhelminth, moves across a coral reef. It is yellow and black with white stripes. The coral is pink and purple. The mood is serene."
/home/ImageNet1k/n01924916/ILSVRC2012_val_00039672.JPEG,"flatworm, platyhelminth","A flatworm, platyhelminth, rests on a coral reef. Its black body and blue edges stand out against the colorful background."
/home/ImageNet1k/n04090263/ILSVRC2012_val_00013267.JPEG,rifle,A man in a suit and hat holds a rifle while standing on stairs with a luggage cart. Another person crouches nearby. The scene is set in a building with columns. The mood is tense.
/home/ImageNet1k/n04090263/ILSVRC2012_val_00043093.JPEG,rifle,"A soldier in camouflage crouches in the snow, holding a rifle."
/home/ImageNet1k/n04090263/ILSVRC2012_val_00036194.JPEG,rifle,A rifle barrel and a metal rod are sitting on a table. The barrel is cylindrical and has a hole in it. The metal rod is cylindrical and has a hole in it too. The metal rod is longer than the barrel. The table is tan. The scene has a dark mood.
/home/ImageNet1k/n04090263/ILSVRC2012_val_00016808.JPEG,rifle,A rifle toy is sitting on a white table.
/home/ImageNet1k/n04090263/ILSVRC2012_val_00028504.JPEG,rifle,"A rifle, two guns, and a hat are on display in a glass case."
/home/ImageNet1k/n03494278/ILSVRC2012_val_00025189.JPEG,"harmonica, mouth organ, harp, mouth harp","A harmonica and a mouth organ are sitting on a wooden table. The harmonica is silver and brown, while the mouth organ is brown and black. The harmonica is sitting on top of the mouth organ. The table is shiny and reflective. The scene has a somber mood."
/home/ImageNet1k/n03494278/ILSVRC2012_val_00028082.JPEG,"harmonica, mouth organ, harp, mouth harp","A group of men in a room with a microphone, harmonica, mouth organ, harp, mouth harp, and a guitar. They are standing and sitting around a table. The mood is relaxed and social."
/home/ImageNet1k/n03494278/ILSVRC2012_val_00019269.JPEG,"harmonica, mouth organ, harp, mouth harp",The man is playing a harmonica.
/home/ImageNet1k/n03494278/ILSVRC2012_val_00022564.JPEG,"harmonica, mouth organ, harp, mouth harp","A young boy is sitting on a couch, holding a harmonica in his mouth. The harmonica is black and shiny. The couch is brown and the boy is wearing a striped shirt."
/home/ImageNet1k/n03494278/ILSVRC2012_val_00035637.JPEG,"harmonica, mouth organ, harp, mouth harp",An old man with a hat covering his face.
/home/ImageNet1k/n02056570/ILSVRC2012_val_00046850.JPEG,"king penguin, Aptenodytes patagonica","A king penguin, Aptenodytes patagonica, stands with its head turned to the side. Its yellow and black feathers stand out against its white and gray body. The penguin appears to be looking at something in the distance, possibly a potential mate. The scene has a calm and peaceful mood."
/home/ImageNet1k/n02056570/ILSVRC2012_val_00024504.JPEG,"king penguin, Aptenodytes patagonica","A group of king penguins, Aptenodytes patagonica, in a zoo enclosure. They are standing on a rock and are in various positions. One penguin is lying down while others are standing. They are looking at the camera."
/home/ImageNet1k/n02056570/ILSVRC2012_val_00047685.JPEG,"king penguin, Aptenodytes patagonica","A group of king penguins, Aptenodytes patagonica, are standing in a line. They have black heads with yellow beaks and white bodies. They are standing in front of a white wall."
/home/ImageNet1k/n02056570/ILSVRC2012_val_00001056.JPEG,"king penguin, Aptenodytes patagonica","A group of king penguins, Aptenodytes patagonica, stand on a rock in a zoo enclosure. The water is green and there are trees and rocks in the background. People watch the penguins from behind a fence."
/home/ImageNet1k/n02056570/ILSVRC2012_val_00002352.JPEG,"king penguin, Aptenodytes patagonica","A king penguin, Aptenodytes patagonica, stands on pebbles and grass. Its black head, yellow cheeks, and orange chest are visible. The penguin's beak is open, and it has a black eye. The scene has a calm and peaceful mood."
/home/ImageNet1k/n03124170/ILSVRC2012_val_00036529.JPEG,"cowboy hat, ten-gallon hat","A woman takes a picture of herself in a store mirror, wearing a cowboy hat and holding a camera. The store sells ten-gallon hats and other western wear. The mood is playful and self-expressive."
/home/ImageNet1k/n03124170/ILSVRC2012_val_00018482.JPEG,"cowboy hat, ten-gallon hat",A woman with blonde hair and blue eyes poses for a picture in a cowboy hat.
/home/ImageNet1k/n03124170/ILSVRC2012_val_00016536.JPEG,"cowboy hat, ten-gallon hat","An old sepia-toned photo of a cowboy in a ten-gallon hat standing on a dirt road. He wears a vest and chaps, and carries a lasso. The sky is overcast, and the scene has a nostalgic, historical feel."
/home/ImageNet1k/n03124170/ILSVRC2012_val_00003256.JPEG,"cowboy hat, ten-gallon hat",A man in a cowboy hat and ten-gallon boots is putting on riding boots.
/home/ImageNet1k/n03124170/ILSVRC2012_val_00017204.JPEG,"cowboy hat, ten-gallon hat",Four cowboys and cowgirls posing in a barn with cowboy hats and ten-gallon hats.
/home/ImageNet1k/n02823428/ILSVRC2012_val_00031030.JPEG,beer bottle,A bottle of beer sits on a green table. The label features a blue and gold border with a red maple leaf in the center. The bottle is made by Labatt.
/home/ImageNet1k/n02823428/ILSVRC2012_val_00035507.JPEG,beer bottle,"Two bottles of Half Pints beer, one labeled Humulus Ludicrous and the other Burly Wine."
/home/ImageNet1k/n02823428/ILSVRC2012_val_00011823.JPEG,beer bottle,"A green bottle of Nastro Azzurro beer sits on a ledge in front of a river at night. The label features a seahorse and reads ""Nastro Azzurro"" in gold lettering. The scene is dark and moody, with the river lit up in the background."
/home/ImageNet1k/n02823428/ILSVRC2012_val_00042147.JPEG,beer bottle,"A shelf full of various beer bottles, including Peroni, Sierra Nevada, and Dogfish Head. The bottles come in different shapes, sizes, and colors, and some have distinctive labels with artistic illustrations. The setting is a cozy, dimly lit space, with the bottles arranged neatly on the shelf. The mood is one of relaxation and indulgence, as the collection of beers suggests a passion for savoring different flavors and varieties."
/home/ImageNet1k/n02823428/ILSVRC2012_val_00016065.JPEG,beer bottle,A bottle of Widmer Brothers Raspberry Russian Imperial Stout sits on a wooden table.
/home/ImageNet1k/n04040759/ILSVRC2012_val_00033635.JPEG,radiator,"A radiator sitting on a wooden floor. The radiator is painted white and has black spots on it. The word ""ventilator"" is written on the bottom of the radiator."
/home/ImageNet1k/n04040759/ILSVRC2012_val_00046601.JPEG,radiator,"A car with the hood up, showing the engine and radiator. The license plate is white with black letters."
/home/ImageNet1k/n04040759/ILSVRC2012_val_00002151.JPEG,radiator,A green horse emblem on a radiator of a car.
/home/ImageNet1k/n04040759/ILSVRC2012_val_00031556.JPEG,radiator,A radiator is sitting on the floor in a room. The wall is gray and the floor is brown. The radiator is silver. The wall is also being measured with a tape measure.
/home/ImageNet1k/n04040759/ILSVRC2012_val_00049854.JPEG,radiator,A green radiator attached to a green pipe on a green wall.
/home/ImageNet1k/n02101556/ILSVRC2012_val_00031411.JPEG,"clumber, clumber spaniel","Two dogs, one white and one brown and white, stand on a sidewalk. The white dog is a Clumber Spaniel, and the brown and white dog is a Jack Russell. They are both wearing collars. The scene is set outdoors, and the dogs are looking in opposite directions. The mood is curious and alert."
/home/ImageNet1k/n02101556/ILSVRC2012_val_00001944.JPEG,"clumber, clumber spaniel",A Clumber Spaniel is held up by its owner in a field.
/home/ImageNet1k/n02101556/ILSVRC2012_val_00026370.JPEG,"clumber, clumber spaniel",A man in a green shirt holds a white Clumber Spaniel on a blue rug.
/home/ImageNet1k/n02101556/ILSVRC2012_val_00047295.JPEG,"clumber, clumber spaniel",A Clumber Spaniel dog wearing a birthday hat sits on a yellow tile floor.
